Unnamed: 0.1,Unnamed: 0,Title,Start,End,Description,Web Page,Media,Media Caption,Media Credit,Tag,Place,Location,Source,Source URL
532,532,上海乌鲁木齐中路,11/27/2022,,直播显示，现场抓了一名男子,,"<iframe src=""https://archive.org/embed/ikYWdMWAAEwHOq"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 11:52:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596834357167071232#m
533,533,华南理工大学,11/27/2022,,华南理工大学，不让打印了，打印纸也被撤走，昨天的女生被处理,,"<iframe src=""https://archive.org/embed/ikMNr6WIAAaigK"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:59:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,华南理工大学,"23.1549709,113.3422197",,https://twitter.com/whyyoutouzhele/status/1596821100352405506#m
534,534,华南理工大学,11/27/2022,,华南理工大学，不让打印了，打印纸也被撤走，昨天的女生被处理,,"<iframe src=""https://archive.org/embed/ikMU0JXoAEltze"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:59:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,华南理工大学,"23.1549709,113.3422197",,https://twitter.com/whyyoutouzhele/status/1596821100352405506#m
535,535,江苏省南京市,11/27/2022,,南京 新街口 巡防没收了几张白纸,,"<iframe src=""https://archive.org/embed/ikIFIeWYAIj3nT"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:42:00,李老师不是你李老师 twitter@whyyoutouzhele,People,江苏省南京市,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1596816608160231424#m
536,536,江苏省南京市,11/27/2022,,南京 新街口 巡防没收了几张白纸,,"<iframe src=""https://archive.org/embed/ikIK6jXoAEH4Kw"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:42:00,李老师不是你李老师 twitter@whyyoutouzhele,People,江苏省南京市,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1596816608160231424#m
537,537,中国科技大学,11/27/2022,,"中国科技大，有同学在摆蜡烛
后续是蜡烛被没收了",,"<iframe src=""https://archive.org/embed/ikB65PWQAEe9YS"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,中国科技大学,"31.8430314,117.2627078",,https://twitter.com/whyyoutouzhele/status/1596810570677657605#m
538,538,中国科技大学,11/27/2022,,"中国科技大，有同学在摆蜡烛
后续是蜡烛被没收了",,"<iframe src=""https://archive.org/embed/ikB-peXgAAxnrD"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 10:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,中国科技大学,"31.8430314,117.2627078",,https://twitter.com/whyyoutouzhele/status/1596810570677657605#m
539,539,淮南师范学院,11/27/2022,,淮南师范学院,,"<iframe src=""https://archive.org/embed/ij2wKQWAAI3GSI"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 09:26:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,淮南师范学院,"32.64281182374795,117.01863886329464",,https://twitter.com/whyyoutouzhele/status/1596797586715074561#m
540,540,淮南师范学院,11/27/2022,,淮南师范学院,,"<iframe src=""https://archive.org/embed/ij2z4VX0AYeiVi"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 09:26:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,淮南师范学院,"32.64281182374795,117.01863886329464",,https://twitter.com/whyyoutouzhele/status/1596797586715074561#m
541,541,厦门大学,11/27/2022,,厦门大学,,"<iframe src=""https://archive.org/embed/ijrq1DWIAIYLb_"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:37:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,厦门大学,"24.489230612469232,118.1038860456638",,https://twitter.com/whyyoutouzhele/status/1596785259458473984#m
542,542,厦门大学,11/27/2022,,厦门大学,,"<iframe src=""https://archive.org/embed/ijrt6DXwAAXsu8"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:37:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,厦门大学,"24.489230612469232,118.1038860456638",,https://twitter.com/whyyoutouzhele/status/1596785259458473984#m
543,543,四川文化艺术学院,11/27/2022,,"更正，刚刚网友传来的信息有误
该名同学为四川文化艺术学院学生",,"<iframe src=""https://archive.org/embed/ijp7FBXwAAtvv7"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:30:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,四川文化艺术学院,"31.419245784660472, 104.75977716736347",,https://twitter.com/whyyoutouzhele/status/1596783430989410305#m
544,544,四川文化艺术学院,11/27/2022,,"更正，刚刚网友传来的信息有误
该名同学为四川文化艺术学院学生",,"<iframe src=""https://archive.org/embed/ijqB0JWIAAj3pC"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:30:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,四川文化艺术学院,"31.419245784660472, 104.75977716736347",,https://twitter.com/whyyoutouzhele/status/1596783430989410305#m
545,545,江西财经大学,11/27/2022,,江西财经大学,,"<iframe src=""https://archive.org/embed/ijpgPIXkAAdd1n"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:28:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,江西财经大学,"28.7335611,115.8307785",,https://twitter.com/whyyoutouzhele/status/1596782993045336064#m
546,546,江西财经大学,11/27/2022,,江西财经大学,,"<iframe src=""https://archive.org/embed/ijpjbHWYAA5T_i"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:28:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,江西财经大学,"28.7335611,115.8307785",,https://twitter.com/whyyoutouzhele/status/1596782993045336064#m
547,547,清华大学,11/27/2022,,清华大学校友就今天的校内事件发表了致清华大学的公开信,,"<iframe src=""https://archive.org/embed/ijoWo6XoAACImV"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:24:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"39.99990572435162, 116.32645462704892",,https://twitter.com/whyyoutouzhele/status/1596781986332692483#m
548,548,清华大学,11/27/2022,,清华大学校友就今天的校内事件发表了致清华大学的公开信,,"<iframe src=""https://archive.org/embed/ijomD8WQAAtcjQ"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:24:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"39.99990572435162, 116.32645462704892",,https://twitter.com/whyyoutouzhele/status/1596781986332692483#m
549,549,厦门集美大学,11/27/2022,,厦门集美大学,,"<iframe src=""https://archive.org/embed/ijnxPgX0AAbR13"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:20:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,厦门集美大学,"24.489230612469232,118.1038860456638",,https://twitter.com/whyyoutouzhele/status/1596780958107435008#m
550,550,厦门集美大学,11/27/2022,,厦门集美大学,,"<iframe src=""https://archive.org/embed/ijnzt0XkAEZhDf"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:20:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,厦门集美大学,"24.489230612469232,118.1038860456638",,https://twitter.com/whyyoutouzhele/status/1596780958107435008#m
551,551,中南民族大学,11/27/2022,,中南民族大学,,"<iframe src=""https://archive.org/embed/ijlhdjWIAIAO1U"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:10:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,中南民族大学,"30.490220100000002,114.39403812908293",,https://twitter.com/whyyoutouzhele/status/1596778493299552256#m
552,552,中南民族大学,11/27/2022,,中南民族大学,,"<iframe src=""https://archive.org/embed/ijljUKWQAAr3Pf"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 08:10:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,中南民族大学,"30.490220100000002,114.39403812908293",,https://twitter.com/whyyoutouzhele/status/1596778493299552256#m
553,553,四川音乐学院,11/27/2022,,四川音乐学院,,"<iframe src=""https://archive.org/embed/ijiAaiWAAAhvAK"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:55:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,四川音乐学院,"30.6407642,104.0766317",,https://twitter.com/whyyoutouzhele/status/1596774612968550400#m
554,554,四川音乐学院,11/27/2022,,四川音乐学院,,"<iframe src=""https://archive.org/embed/ijiC3tXEAE0_lw"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:55:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,四川音乐学院,"30.6407642,104.0766317",,https://twitter.com/whyyoutouzhele/status/1596774612968550400#m
555,555,清华大学,11/27/2022,,清华大学,,"<iframe src=""https://archive.org/embed/ijc8NAWIAELK50"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:32:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"40.002290450000004,116.3209629696906",,https://twitter.com/whyyoutouzhele/status/1596768999182077954#m
556,556,清华大学,11/27/2022,,清华大学,,"<iframe src=""https://archive.org/embed/ijc8MqXoAECcMN"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:32:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"40.002290450000004,116.3209629696906",,https://twitter.com/whyyoutouzhele/status/1596768999182077954#m
557,557,清华大学,11/27/2022,,清华大学,,"<iframe src=""https://archive.org/embed/ijc8MvXwAAZ36P"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:32:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"40.002290450000004,116.3209629696906",,https://twitter.com/whyyoutouzhele/status/1596768999182077954#m
558,558,清华大学,11/27/2022,,清华大学,,"<iframe src=""https://archive.org/embed/ijc8MoWIAIE4tr"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 07:32:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,清华大学,"40.002290450000004,116.3209629696906",,https://twitter.com/whyyoutouzhele/status/1596768999182077954#m
559,559,上海乌鲁木齐中路,11/26/2022,,信息更正，目前形势,,"<iframe src=""https://archive.org/embed/ig6lYOWIAkHfur"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:43:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596590587452743680#m
560,560,上海乌鲁木齐中路,11/26/2022,,信息更正，目前形势,,"<iframe src=""https://archive.org/embed/ig4xZHXEAMkI_i"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:43:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596590587452743680#m
561,561,上海乌鲁木齐中路,11/26/2022,,现场有人被抓走，貌似没有救回来,,"<iframe src=""https://archive.org/embed/ig3QuUWIAMRIt-"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:29:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596587060240216064#m
562,562,上海乌鲁木齐中路,11/26/2022,,现场有人被抓走，貌似没有救回来,,"<iframe src=""https://archive.org/embed/ig3ZFEX0AApTQR"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:29:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596587060240216064#m
563,563,上海乌鲁木齐中路,11/26/2022,,现场进入僵持，摄像头扫到的民众大约有100人左右，警察堵住了路的两头,,"<iframe src=""https://archive.org/embed/ig2RSrXoAA8-as"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:26:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596586169403596801#m
564,564,上海乌鲁木齐中路,11/26/2022,,现场进入僵持，摄像头扫到的民众大约有100人左右，警察堵住了路的两头,,"<iframe src=""https://archive.org/embed/ig2gWxWYAQFZKB"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:26:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596586169403596801#m
565,565,上海乌鲁木齐中路,11/26/2022,,"现场发生冲突
一名男子手举白纸站到警察面前，随即被警察制服
但是被民众救下，民众随即与警察理论
过程中一直在救下要被抓走的民众",,"<iframe src=""https://archive.org/embed/ig0lAiWYAANr3N"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596584290883698691#m
566,566,上海乌鲁木齐中路,11/26/2022,,"现场发生冲突
一名男子手举白纸站到警察面前，随即被警察制服
但是被民众救下，民众随即与警察理论
过程中一直在救下要被抓走的民众",,"<iframe src=""https://archive.org/embed/ig00Q0XoAIj1xX"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 07:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596584290883698691#m
